ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,How has AI changed your life? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8751,mf1x2s89-w6njec,no-vote,no I do not think ai has changed my life in any way yet but it is still very new and probly touch and change everyone life in the future for better or worse,2025-09-02T02:16:08.911603+00:00,False,,,,public,,,2025-09-02T02:16:08.553Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=666f4e508e12704f87264402&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b65264d9152a054c2f1fea,Page 1: 02:12:12; Page 2: 02:16:03,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,no I do not think ai has changed my life in any way yet but it is still very new and probly touch and change everyone life in the future for better or worse,"{""_session_id"": ""mf1wxppr-b0ek2t"", ""_page_visits"": {""0"": ""2025-09-02T02:12:12.124Z"", ""1"": ""2025-09-02T02:16:03.239Z""}, ""_submitted_at"": ""2025-09-02T02:16:08.911247"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:16:08.553Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=666f4e508e12704f87264402&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b65264d9152a054c2f1fea"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""no I do not think ai has changed my life in any way yet but it is still very new and probly touch and change everyone life in the future for better or worse""}"
8743,mf1x1mcw-yr1d3b,no-vote,It has made it easier to find out information and it's fast and efficient. I often rely on it especially when dealing with difficult tasks or self improvement.,2025-09-02T02:15:12.425304+00:00,False,,,,public,,,2025-09-02T02:15:14.289Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6765d92a821a1d2a74e84991&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b652cd7197467a6d2f13b0,Page 1: 02:13:53; Page 2: 02:15:10,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,It has made it easier to find out information and it's fast and efficient. I often rely on it especially when dealing with difficult tasks or self improvement.,"{""_session_id"": ""mf1wzvl2-q2gaqy"", ""_page_visits"": {""0"": ""2025-09-02T02:13:53.044Z"", ""1"": ""2025-09-02T02:15:10.023Z""}, ""_submitted_at"": ""2025-09-02T02:15:12.424942"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:15:14.289Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=6765d92a821a1d2a74e84991&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b652cd7197467a6d2f13b0"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It has made it easier to find out information and it's fast and efficient. I often rely on it especially when dealing with difficult tasks or self improvement.""}"
8729,mf1wzkvq-i6ca8t,no-vote,AI has helped me edit photo's more efficiently. AI also has been helpful to me when I'm researching different subject or health questions.,2025-09-02T02:13:38.353156+00:00,False,,,,public,,,2025-09-02T02:13:39.066Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=63fcfd81a075a45d1a821308&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6524423118d1868bd805e,Page 1: 02:11:29; Page 2: 02:13:32,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,AI has helped me edit photo's more efficiently. AI also has been helpful to me when I'm researching different subject or health questions.,"{""_session_id"": ""mf1wwt5z-ud8oko"", ""_page_visits"": {""0"": ""2025-09-02T02:11:29.933Z"", ""1"": ""2025-09-02T02:13:32.514Z""}, ""_submitted_at"": ""2025-09-02T02:13:38.352809"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:13:39.066Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=63fcfd81a075a45d1a821308&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6524423118d1868bd805e"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has helped me edit photo's more efficiently. AI also has been helpful to me when I'm researching different subject or health questions.""}"
8720,mf1wys2l-mydrf8,no-vote,I think that AI has changed my life for the better. I have access to so much information right now more than ever.,2025-09-02T02:13:01.868453+00:00,False,,,,public,,,2025-09-02T02:13:01.725Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=610508c09d61c098f072605b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b652796792f14b1dd3af65,Page 1: 02:12:25; Page 2: 02:12:57,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,I think that AI has changed my life for the better. I have access to so much information right now more than ever.,"{""_session_id"": ""mf1wxzp4-hwbvth"", ""_page_visits"": {""0"": ""2025-09-02T02:12:25.400Z"", ""1"": ""2025-09-02T02:12:57.113Z""}, ""_submitted_at"": ""2025-09-02T02:13:01.868057"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:13:01.725Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=610508c09d61c098f072605b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b652796792f14b1dd3af65"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that AI has changed my life for the better. I have access to so much information right now more than ever.""}"
8712,mf1wxx90-h4gz1x,no-vote,It brings a new element to searching for information. It allows for aiding in things like editing and/or creativity. It seems that the possibilities are somewhat endless. ,2025-09-02T02:12:22.045218+00:00,False,,,,public,,,2025-09-02T02:12:21.780Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5c7f489defd9e20015751167&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b65230efccffcc91734da8,Page 1: 02:11:21; Page 2: 02:12:17,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,It brings a new element to searching for information. It allows for aiding in things like editing and/or creativity. It seems that the possibilities are somewhat endless. ,"{""_session_id"": ""mf1wwmb1-iy5bam"", ""_page_visits"": {""0"": ""2025-09-02T02:11:21.081Z"", ""1"": ""2025-09-02T02:12:17.758Z""}, ""_submitted_at"": ""2025-09-02T02:12:22.044873"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:12:21.780Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=5c7f489defd9e20015751167&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b65230efccffcc91734da8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It brings a new element to searching for information. It allows for aiding in things like editing and/or creativity. It seems that the possibilities are somewhat endless. ""}"
8688,mf1wzgtz-nzo3ps,no-vote,ai has changed my life in good and bad ways. I try to not use it so much because i find myself depending on it to write emails or do simple tasks. i just feel it takes away my thinking time.,2025-09-02T02:10:35.418846+00:00,False,,,,public,,,2025-09-02T02:13:33.816Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=668c7463e37019cec1f00be3&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651d7aa5d7d1ca8734be0,Page 1: 02:12:33; Page 2: 02:13:32,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,ai has changed my life in good and bad ways. I try to not use it so much because i find myself depending on it to write emails or do simple tasks. i just feel it takes away my thinking time.,"{""_session_id"": ""mf1wy6gf-r77sw7"", ""_page_visits"": {""0"": ""2025-09-02T02:12:33.838Z"", ""1"": ""2025-09-02T02:13:32.335Z""}, ""_submitted_at"": ""2025-09-02T02:10:35.418499"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:13:33.816Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=668c7463e37019cec1f00be3&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651d7aa5d7d1ca8734be0"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""ai has changed my life in good and bad ways. I try to not use it so much because i find myself depending on it to write emails or do simple tasks. i just feel it takes away my thinking time.""}"
8682,mf1wv6ba-0yga3e,no-vote,AI has t changed my life too much. I think of it as more entertainment right now. ,2025-09-02T02:10:13.833102+00:00,False,,,,public,,,2025-09-02T02:10:13.558Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=654bf2fbf430814f8e87ec24&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651c594efa3418e8ff46b,Page 1: 02:09:26; Page 2: 02:10:10,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,AI has t changed my life too much. I think of it as more entertainment right now. ,"{""_session_id"": ""mf1wu68t-6etla5"", ""_page_visits"": {""0"": ""2025-09-02T02:09:26.923Z"", ""1"": ""2025-09-02T02:10:10.939Z""}, ""_submitted_at"": ""2025-09-02T02:10:13.832765"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:10:13.558Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=654bf2fbf430814f8e87ec24&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651c594efa3418e8ff46b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""AI has t changed my life too much. I think of it as more entertainment right now. ""}"
8677,mf1wusek-845w2b,no-vote,It has made me more organized. It has also helped me to explore topics of interest in more detail ,2025-09-02T02:09:55.865588+00:00,False,,,,public,,,2025-09-02T02:09:55.532Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651b9164e0e861ec3b5f1,Page 1: 02:09:12; Page 2: 02:09:54,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,It has made me more organized. It has also helped me to explore topics of interest in more detail ,"{""_session_id"": ""mf1wtv47-jvpf5t"", ""_page_visits"": {""0"": ""2025-09-02T02:09:12.499Z"", ""1"": ""2025-09-02T02:09:54.220Z""}, ""_submitted_at"": ""2025-09-02T02:09:55.865198"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:55.532Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b651b9164e0e861ec3b5f1"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""It has made me more organized. It has also helped me to explore topics of interest in more detail ""}"
8667,mf1wtoxy-kdxac9,no-vote,it has made it more simple and efficient as i get to do more of what i want,2025-09-02T02:09:07.058933+00:00,False,,,,public,,,2025-09-02T02:09:04.393Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=67e99ec5ac9317593a3fd76b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6515129fe7e3a666aed89,Page 1: 02:07:40; Page 2: 02:09:01,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,it has made it more simple and efficient as i get to do more of what i want,"{""_session_id"": ""mf1wrvyx-25ct5c"", ""_page_visits"": {""0"": ""2025-09-02T02:07:40.786Z"", ""1"": ""2025-09-02T02:09:01.558Z""}, ""_submitted_at"": ""2025-09-02T02:09:07.058556"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:09:04.393Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=67e99ec5ac9317593a3fd76b&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6515129fe7e3a666aed89"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""it has made it more simple and efficient as i get to do more of what i want""}"
8662,mf1wtizj-f6se7t,no-vote,"I has let me enhance my pictures the way I want them. It has provided me with the best advice in my life. It has replaced, for the most part, all the search engines. ",2025-09-02T02:08:56.810525+00:00,False,,,,public,,,2025-09-02T02:08:56.671Z,https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=660f113063fb52251a432e53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6517116b625b7eba34c9a,Page 1: 02:07:52; Page 2: 02:08:49,How has AI changed your life? Please answer briefly in 2–3 sentences.: Visible,"I has let me enhance my pictures the way I want them. It has provided me with the best advice in my life. It has replaced, for the most part, all the search engines. ","{""_session_id"": ""mf1ws5d6-sbpt4v"", ""_page_visits"": {""0"": ""2025-09-02T02:07:52.498Z"", ""1"": ""2025-09-02T02:08:49.726Z""}, ""_submitted_at"": ""2025-09-02T02:08:56.809759"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""How has AI changed your life? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:08:56.671Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3e22d820-7c7f-4ec7-afda-13e9d4a1558b?PROLIFIC_PID=660f113063fb52251a432e53&STUDY_ID=68b6025370abec6ff718e906&SESSION_ID=68b6517116b625b7eba34c9a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I has let me enhance my pictures the way I want them. It has provided me with the best advice in my life. It has replaced, for the most part, all the search engines. ""}"
